Flight_ID,Passengers,Destination_Type,Origin_Type,Capacity,Bookings,Route,Flight_Duration,Hora_Salida_Redondeado,Month
c69603968a3299e1b19c353f2a285a12,,Ciudad Principal,Ciudad Principal,220,,AT-AW,100.0,18,1
c697c580bffc158388a9f7f6b7d74cdf,,Ciudad Principal,Playa,180,,AK-BA,85.0,7,3
c697e7db7f4182e907f854ede06fa5d6,,MX Amigos y Familia,Ciudad Principal,180,,AT-AP,110.0,6,3
c69a49dd5b0aa496085b004d9bebb4f6,,Ciudad Principal,Ciudad Principal,186,,BA-AW,95.0,6,2
c69d3af597b81f9b7615e3b360b32276,,MX Amigos y Familia,Playa,186,,AK-BF,95.0,14,4
c69e296d8643606798c838be377141ac,,Ciudad Principal,Ciudad Fronteriza,178,,BM-BA,265.0,10,4
c6a086f8eb6fee1df940fafe373a4102,,Playa,MX Amigos y Familia,178,,BP-AK,170.0,8,4
c6a12ecf6d27822486d893c96dbf30ef,,Ciudad Fronteriza,Ciudad Principal,178,,AO-BM,65.0,11,1
c6a1ac1bd7f06174d215d7270374c5f4,,MX Amigos y Familia,Ciudad Principal,186,,AW-AX,50.0,11,2
c6a3ab1cd5b396d32d0fbb62c6583ce0,,Playa,Ciudad Principal,220,,AT-BE,75.0,21,1
c6a3c4dbfd7ab1a20c44830cd43c2be4,,Playa,Ciudad Principal,240,,AT-BH,85.0,14,3
c6a4434fc7149683af5de0be2d39f839,,Playa,Ciudad Principal,178,,AW-BD,100.0,18,4
c6a5ad3debe4c1def710b68a63384d29,,Ciudad Principal,Playa,186,,BD-AW,95.0,19,3
c6a85d6f143e6648db2fb978372b6c35,,Playa,Ciudad Principal,220,,AT-AY,45.0,11,2
c6aa34454b7713197b6c3a2b0b7ccf8f,,Playa,MX Amigos y Familia,220,,BN-BH,65.0,13,4
c6aa86663808d4bded96503619e95ff5,,Playa,MX Amigos y Familia,220,,BN-AK,195.0,7,4
c6aed7a25a419690b5b859df5c304976,,Ecoturismo,Ciudad Principal,220,,AO-AU,135.0,9,2
c6afc445342e68ee28f771b3f8d20774,,Ecoturismo,Ciudad Principal,178,,AO-BL,120.0,11,3
c6b08f7475dbb85de8b5abce2945c86b,,Ciudad Fronteriza,Ciudad Principal,180,,AT-BM,105.0,21,1
c6b09ea652a69bab2e128fd9b24a9963,,Ecoturismo,Ciudad Principal,220,,AT-AU,115.0,6,3
c6b0fd9b24785179e07ee1c48e219be9,,Ciudad Principal,Ciudad Principal,240,,AW-AT,95.0,20,2
c6b28ea4037e69d806ed65e4b73e6870,,Ciudad Principal,Ecoturismo,240,,AU-AT,125.0,7,4
c6b367035d09c5f54128032187f58490,,Playa,Ciudad Principal,240,,AW-BD,100.0,8,1
c6b6ecff71407e0cd7ca1739e92344ce,,Ciudad Principal,Playa,240,,BE-AT,85.0,13,4
c6b7868ed0d85b75ff7f5dd34622ccb4,,Ecoturismo,Ecoturismo,220,,AU-BL,80.0,12,3
c6b8ffe33facf41ac59ffe195109c9f1,,Ecoturismo,Ecoturismo,240,,AU-BL,80.0,12,3
c6b9133b2b5128c1b69f0660e88d2570,,Ciudad Fronteriza,Ciudad Principal,240,,BA-BM,95.0,16,3
c6be9ff10863f670995399778bcf2c67,,Ecoturismo,Ciudad Principal,186,,AT-AU,110.0,14,3
c6bf91b439623d699c1a9e38f99d741e,,Ciudad Principal,MX Amigos y Familia,186,,BG-AT,100.0,7,2
c6c355d700a3480e5335af7e7777b403,,MX Amigos y Familia,Ciudad Principal,230,,AT-AJ,65.0,5,1
c6c3a58035cc7f8ee8d9216646eef475,,Playa,Ciudad Principal,220,,AW-AY,30.0,11,1
c6c7a084c59b2bc6014189504c4070f3,,Playa,MX Amigos y Familia,186,,BN-BD,80.0,17,2
c6cc87ae9835c9e757e0813dba1d49d3,,Playa,Ciudad Principal,186,,AW-BD,100.0,12,1
c6cce24774c23bbd995764c415b8ef12,,Ciudad Principal,Ciudad Principal,180,,AT-AW,105.0,8,3
c6cdfc5ff9ee4b823b9137bf2c7730f7,,Ciudad Principal,Ciudad Principal,180,,AW-AT,95.0,0,2
c6d19c82cdbf3accea7a6d96ae7377c0,,Playa,Ciudad Principal,240,,AO-BD,55.0,11,3
c6d2c546975c544dd6a9dabb5b0348cb,,MX Amigos y Familia,Playa,220,,AY-AL,140.0,8,1
c6d389090537b20cc7a967bdab520541,,Playa,Ciudad Principal,240,,AW-AY,30.0,15,1
c6d6d5c83263ca3238995a0fe4469f7b,,Ciudad Principal,Playa,186,,AQ-AT,90.0,15,2
c6d75999154215154b8cb37dd62d6da8,,Ciudad Principal,MX Amigos y Familia,178,,AP-AO,180.0,21,4
c6da034ec4ff217f19b47d08bc15a2c2,,Ciudad Principal,Ciudad Principal,178,,AW-AO,90.0,11,1
c6db41bf0c08df40255cc3ee4a5c0a97,,Ciudad Fronteriza,MX Amigos y Familia,240,,BC-BM,105.0,23,2
c6de63faa6a34efa855380b9a2eec08c,,Ciudad Principal,Ciudad Principal,220,,AT-AW,100.0,18,1
c6dea0882eff1b1a1f26aba1912f914a,,Ciudad Principal,Ciudad Principal,220,,AO-AT,90.0,18,3
c6e06c07f62f854601a390d512a888ec,,Ciudad Principal,Ciudad Principal,178,,AW-AO,90.0,12,4
c6e2e2e55996422d3da47a83635ad4bf,,Ciudad Principal,MX Amigos y Familia,178,,AL-BA,130.0,20,3
c6e39bbcef7bb00bdbce603ef4122c5a,,Ciudad Principal,Ecoturismo,178,,BB-AW,120.0,13,3
c6e3eb308c25765a143bda3fcc149399,,Ciudad Principal,Ciudad Principal,178,,BA-AO,75.0,22,4
c6e4a216dde01a49ab3e7c69b63b73d6,,Ecoturismo,Ciudad Principal,220,,AT-AU,110.0,6,2
c6e5459350a161e091766585512250f0,,Playa,Ciudad Principal,186,,AT-AK,200.0,9,2
c6e73dde0773a3cfd7075cb7247f3a2f,,Playa,Ciudad Principal,240,,AW-BH,60.0,8,1
c6eca8c14f83fa7eef1bf34c257581f1,,Ciudad Principal,Ciudad Principal,186,,AT-AO,85.0,18,4
c6ee431f8ba3befe5deebf9bb39a78f2,,MX Amigos y Familia,Playa,178,,AK-AL,155.0,13,4
c6eea64e2439a64c0e95bcd9d4456391,,MX Amigos y Familia,Ciudad Principal,178,,AW-AJ,35.0,16,1
c6efd2f0b241e86f90c73d8156a57046,,MX Amigos y Familia,Playa,186,,AK-BQ,35.0,19,3
c6effe3c7bb938f63b795f9a92665213,,Ciudad Principal,Ciudad Fronteriza,186,,BM-AT,320.0,23,2
c6f02d653ec143a4b3f386894ca48c5b,,MX Amigos y Familia,Ciudad Principal,220,,AW-AL,90.0,21,4
c6f2551222854b96a99ba7bba56b51e7,,Playa,Ciudad Principal,186,,AW-AY,30.0,7,4
c6f585bd4d4556177f9f82f551222c6c,,Ciudad Principal,Ciudad Principal,178,,AT-AW,105.0,9,4
c6f81674a03d6c4dbde02c06aaa16bb1,,MX Amigos y Familia,Ciudad Principal,186,,AW-AD,75.0,23,3
c6f88096bddf49428462d627469de9ee,,Ciudad Principal,Playa,240,,BT-AT,100.0,17,1
c6fb6dc4a6641c062b6510f38983aa21,,Ecoturismo,Ciudad Principal,178,,AO-BL,120.0,11,2
c6fb8d0ddd9c2556399e624c032e375f,,Playa,Ciudad Principal,180,,BA-BD,90.0,10,4
c6fd0712570beee41bdd3e1f1bac61b7,,Playa,Ciudad Principal,186,,AT-AK,200.0,9,2
c6fdce929abbb8f901f385010fa44f8f,,Ciudad Principal,Playa,186,,AK-AT,85.0,20,2
c700b9dbb3acbd0f001ecc4b30fbea37,,Ciudad Fronteriza,Ciudad Principal,186,,BA-BM,100.0,8,1
c700f5ec60542f9ba6c83837a6ded544,,Ciudad Principal,Playa,240,,BH-AT,185.0,10,1
c701a50004dad0ef1a024db442aba73c,,Playa,Ciudad Principal,186,,AW-AY,30.0,7,3
c70536d4993f4571e37276c2795146cb,,Ecoturismo,Playa,180,,AK-BL,45.0,14,4
c7069752dc061eb35437dc48f456cf90,,Ciudad Principal,Ciudad Principal,220,,AW-AT,100.0,16,3
c706f364bc759f83c17a3413ae509d1a,,Ciudad Principal,Playa,178,,AK-AW,105.0,14,4
c707aa8f516bab8cac6be3e2a87a1475,,Ciudad Principal,Ciudad Principal,240,,AO-AT,90.0,15,5
c707f5019c01ff8e25f5bb97c34f6426,,Ciudad Principal,Ciudad Principal,240,,AW-AT,100.0,23,4
c708b9c866678173a5e730cd001d3ace,,Ciudad Principal,Ciudad Principal,178,,AO-AT,90.0,20,3
c70bbf7b029a736c993febdcf0e59c4f,,Ciudad Fronteriza,MX Amigos y Familia,186,,AV-BM,85.0,6,1
c70c6c638a7789446405753a6b683bad,,MX Amigos y Familia,Ciudad Principal,178,,AW-BC,90.0,7,4
c70d00140758b1de1f9cb6982364fb0e,,Playa,Ciudad Principal,186,,BA-AQ,75.0,19,3
c70e3653a191b9739fa65402c30a9bd2,,MX Amigos y Familia,Playa,178,,AK-BC,80.0,12,4
c70fd3c35fea6cae8d4ebe299fb39075,,Ciudad Principal,Ciudad Fronteriza,220,,BM-AT,260.0,1,3
c7109ef0b5801f2f731374037714c2e6,,Ciudad Fronteriza,Ciudad Principal,220,,AW-AF,110.0,22,3
c712dd60e4931175ef29a7f8d2b5ea6e,,MX Amigos y Familia,Ciudad Principal,186,,AW-AX,45.0,11,3
c7140b137399294b338345dc2cb64f76,,Ciudad Principal,MX Amigos y Familia,186,,AL-AO,105.0,23,3
c715f3faedd79e7d8edd9e751270274b,,Ciudad Principal,MX Amigos y Familia,186,,BF-AW,85.0,23,4
c718492571e4d8bf204d794b0baa8047,,Ecoturismo,Ciudad Principal,178,,AW-BL,130.0,13,2
c718544dbf2b59dab13525340520b45e,,Ciudad Principal,Ciudad Principal,186,,AT-AW,100.0,23,1
c718cbc5c8dcec2305ce3f016396f570,,MX Amigos y Familia,Ecoturismo,240,,AU-BC,110.0,17,2
c71907360498da1c93bf508648c3540e,,Ciudad Principal,Ciudad Fronteriza,180,,BM-AT,320.0,23,2
c71adc11bcdb59bf003553981fc8fd46,,MX Amigos y Familia,Ciudad Principal,220,,AO-BP,90.0,6,1
c71b011802a051efe006ed38c1406cb2,,Ecoturismo,Ciudad Principal,186,,AT-BL,100.0,20,4
c71c0282ad40c78b01ab737982c52488,,Ciudad Principal,Ecoturismo,186,,BL-AT,100.0,23,3
c71c74a7ae7b353ecb685f49f2156e13,,Ciudad Principal,Playa,240,,AK-AW,105.0,13,4
c71dc6cae4cf1d6e3aafd202887d5d28,,Ciudad Principal,Ecoturismo,220,,BB-AT,80.0,13,3
c71e0bb3a6d6d5e779d9846ef413465c,,Ciudad Principal,Ciudad Principal,178,,AW-AT,100.0,16,3
c720adeb4f4eff2fd736e26ffb19c759,,Ciudad Fronteriza,Ciudad Principal,186,,AT-BM,110.0,21,3
c721d229ff4707fa4b68aa38d55575e4,,Ciudad Principal,Ciudad Fronteriza,240,,BM-AW,220.0,9,4
c722865561ffd4d3c9433003b7f85796,,MX Amigos y Familia,Ecoturismo,240,,AU-BC,110.0,17,2
c722c9224ce80fed49415a21303fcf46,,MX Amigos y Familia,Ciudad Principal,178,,AW-AP,70.0,7,2
c723ab5186f8889e68b3394a85ea22ce,,MX Amigos y Familia,Ciudad Principal,220,,AT-AL,145.0,6,4
c72409bd5966efbe1e048bedea522bad,,Ciudad Principal,Ecoturismo,240,,AU-AT,125.0,22,1
c724759e5def21b163a3d3ce4ddb8cdc,,MX Amigos y Familia,Playa,180,,AK-BN,80.0,23,2
c725515c06fe56e986faa465f274c1a4,,MX Amigos y Familia,Ciudad Principal,178,,AW-BP,90.0,20,4
c7257c1e7323a4075dd19bf9b603e13f,,Ciudad Principal,Playa,186,,AK-AW,95.0,8,1
c7260db80edb0885e780d0adee912df5,,Ecoturismo,Ciudad Fronteriza,240,,BM-BB,340.0,1,2
c727b684b889706823520c7b759facb6,,Ciudad Fronteriza,Ciudad Principal,178,,AW-BM,120.0,11,4
c729ff9ba4d88526cccc04e5684337ac,,Ciudad Principal,Ecoturismo,220,,AU-AO,150.0,6,3
c72b89fd6e7b8be7f17486c5f0f51678,,Playa,Ciudad Fronteriza,230,,BM-AK,435.0,8,1
c72c2e6918131836543b95d5ba95014b,,Ciudad Principal,MX Amigos y Familia,230,,AJ-BA,170.0,14,4
c7328a9e52f262c6cbc349e8c6a1154b,,Ciudad Fronteriza,Ciudad Principal,240,,AO-BM,70.0,6,1
c734a440087382e35890371746a6568b,,Playa,MX Amigos y Familia,178,,AD-AK,210.0,14,4
c734c1a376421bcf58c9a80c2e906ff4,,Ciudad Principal,MX Amigos y Familia,186,,BJ-AW,70.0,16,2
c7355fbed1f95ee831fa42e298b51218,,Playa,Ciudad Principal,240,,AW-AK,205.0,11,1
c73668d04818f27ae16946276a67e0ac,,Ciudad Principal,Ciudad Fronteriza,178,,BM-AW,280.0,8,2
c73844c1bb7eae606bc5d85b80005ee8,,Ciudad Principal,MX Amigos y Familia,240,,AP-BA,215.0,9,4
c738687ad5cf334916682649faa3c16d,,Ciudad Fronteriza,Ciudad Principal,178,,AO-AF,135.0,18,4
c73a0d64263f89212a52abc9edafab01,,Ciudad Principal,Ciudad Principal,178,,AW-AT,95.0,20,2
c73c328134339b433da61c1c615c17c9,,Playa,Ciudad Fronteriza,240,,BM-BD,220.0,10,4
c73dc0033b43c57ebbfa685b9b4dfe3d,,Ciudad Principal,Ciudad Fronteriza,186,,AF-BA,210.0,20,2
c73ee4e650dde3c01e0d097fea4ce86b,,MX Amigos y Familia,Ciudad Principal,186,,AW-BJ,65.0,21,1
c73fcde985020f477e98eb9664a76614,,Ciudad Principal,Playa,240,,BE-AT,85.0,14,3
c7411f9eb7e8dfc74459a1ddbcfd120a,,Ciudad Principal,Ciudad Fronteriza,178,,BM-BA,265.0,10,4
c74482e749aca47a609644b7b6f13b5a,,Ciudad Principal,Ciudad Principal,178,,AO-AW,90.0,14,2
c7448f9e18f4582b54c3f5779a74bd53,,MX Amigos y Familia,Ciudad Principal,180,,BA-AL,135.0,18,2
c7464e74577e0aae73a2242a3d9f1cd9,,Ciudad Principal,MX Amigos y Familia,220,,BQ-AT,94.0,22,1
c74664d5a5499918d0d32591c3563d17,,Playa,MX Amigos y Familia,178,,BC-AK,185.0,13,4
c746b0c37cc8d98ec0bba25f00641db5,,Playa,Ciudad Principal,178,,AO-BD,55.0,16,3
c748bea043a3121bb75addd88c6c711e,,Ciudad Principal,Playa,178,,AK-AW,105.0,14,4
c750f3eea5136da4d794e7ffac2d7529,,Ecoturismo,Ciudad Principal,220,,AO-AU,135.0,9,1
c751fa1933948978e8fba31e3cc7ee92,,Playa,MX Amigos y Familia,186,,BC-AK,185.0,15,2
c7526979734ba90fe9ffe0a074767af5,,Ciudad Principal,Ciudad Principal,186,,AW-AO,90.0,17,4
c75269b7e961b0b185ee120eb5d68a09,,MX Amigos y Familia,Playa,186,,AK-BQ,30.0,19,2
c7549eb71a50e8f71ec93d4e9faff25d,,Playa,MX Amigos y Familia,180,,AD-AK,210.0,15,1
c75565ecc149397800e4ae9e80026175,,Ciudad Principal,Ciudad Principal,178,,AO-AW,90.0,14,3
c755b21acdee0fbd07a464a2e9710267,,Ecoturismo,Ciudad Principal,186,,AW-BL,125.0,19,3
c755b7526b849122e1adcd3c3b6ee5fe,,Ciudad Fronteriza,Ecoturismo,240,,BB-BM,125.0,7,2
c755d7a643d5378d85704c57e4e3169a,,Ciudad Fronteriza,MX Amigos y Familia,180,,AD-BM,75.0,23,1
c75a1c20d11b865b54025cd3e89c1dbe,,Ciudad Principal,Ciudad Principal,180,,AW-AT,100.0,6,3
c75a7ca109b2c2b32af60e6d81a95fc8,,Playa,Ciudad Principal,178,,AW-AK,200.0,14,4
c75aa5688ac72e5ad39a8badc625b8e8,,Ciudad Principal,Ciudad Fronteriza,178,,AF-AO,190.0,12,2
c75cb796594557f6d1f9cf4e93751176,,Playa,MX Amigos y Familia,186,,BP-AK,170.0,9,2
c75fe5b93d9f109638a7980ce505c903,,Ciudad Fronteriza,Ciudad Principal,186,,BA-BM,100.0,16,1
c75ff90c5fc2591ac8cc25b6d85bcf5f,,Ciudad Principal,Playa,186,,AK-AO,120.0,11,4
c763afa157dc8b3461c77a9f20898ea5,,Ciudad Principal,Ciudad Principal,178,,BA-AW,95.0,21,3
c76487f56e69c71630bf79a9ef5c2900,,Playa,Ciudad Principal,178,,AW-BD,95.0,9,4
c7648a887be421425b3bf4d73884dc1e,,Ciudad Principal,Playa,220,,BD-AT,100.0,18,3
c76495ccc75e0ea48f9fa9e79ed0ea9b,,Playa,Ciudad Principal,180,,AT-BS,65.0,7,1
c76504b3330c98be15258b37ad32d66c,,Ciudad Fronteriza,Playa,240,,BD-BM,55.0,16,1
c7653df2fd9dc4ade8ff61743bf414d9,,Ciudad Fronteriza,MX Amigos y Familia,186,,AD-AF,70.0,15,1
c766736893b4fdefb6f6aef06dc4aff9,,MX Amigos y Familia,Playa,178,,AK-BP,50.0,6,5
c7688d982082e81547c99a799a3cf94c,,MX Amigos y Familia,Ciudad Principal,186,,AO-BP,90.0,20,3
c769a93d0c5e357705e874a4c9e272a3,,Ciudad Principal,Playa,186,,AY-BA,165.0,14,1
c76a63134b7c9d27dab3f4aea49f9ade,,Ecoturismo,Ciudad Principal,240,,AW-BB,110.0,20,4
c76bbc71fa8e1077d3a010a0ded7a812,,Ciudad Fronteriza,MX Amigos y Familia,186,,AD-BM,75.0,23,2
c771879e21638fb3d467189a4541745e,,Ecoturismo,Ciudad Fronteriza,236,,BM-BB,340.0,1,1
c77388e61fed141e72d93ad174401e53,,Playa,Ciudad Principal,240,,AT-AK,200.0,17,4
c7745035add624995b4082e2f9d0e2dc,,Ciudad Principal,Ecoturismo,220,,BB-AT,80.0,13,3
c774ca885f326a8035bc2463d1ba4e57,,MX Amigos y Familia,Ciudad Principal,186,,AO-BQ,115.0,12,4
c77893fde00b3ccd860f11a50075cca1,,Playa,Ciudad Principal,186,,AT-AK,200.0,9,2
c77a0255f07bce4aea540a4dd8438679,,Ciudad Principal,Ecoturismo,220,,AU-AO,150.0,16,2
c780a01beee9cd3aa0ac2b836d56fc95,,Ciudad Principal,Playa,178,,AK-AW,105.0,13,4
c78249fb894c7a69b4b2bff0ddc76a80,,Ciudad Fronteriza,MX Amigos y Familia,240,,BC-BM,165.0,21,4
c783de9c883e2cc823b2ebec4b8661f1,,Ciudad Principal,MX Amigos y Familia,186,,BP-AO,95.0,8,4
c78502281eab0e2d9a9e6b871e26ab65,,Ciudad Principal,Ecoturismo,186,,BL-AW,130.0,22,2
c785a9ee9f69ee4577e2439f2c3c9461,,Playa,Ciudad Principal,178,,AW-AQ,125.0,15,3
c787497593133541605bfc7e7a8b7ab8,,Ciudad Principal,Playa,186,,BE-AT,85.0,22,3
c78885c884e137a9aea7c246e7922691,,Ciudad Principal,MX Amigos y Familia,178,,BF-AW,85.0,17,4
c7890800f5f3312669cf232b33fbf5e1,,MX Amigos y Familia,Playa,178,,AK-BP,50.0,6,4
c78a3f7434b10023b62051d29d605c90,,Playa,MX Amigos y Familia,186,,BC-AK,185.0,16,3
c78b34d5f0f3d8006717ac64d2e3d5a9,,Ciudad Principal,MX Amigos y Familia,178,,AP-AO,180.0,21,3
c78b75a4d815247244deb9239d51e19a,,Ciudad Principal,Ciudad Principal,186,,AW-AO,90.0,6,4
c78c0eeabfd6205dd40b3febbd19172a,,Ciudad Principal,Ciudad Principal,178,,BA-AW,95.0,20,4
c78cfc89f948e3d3b9e10e6398b64f42,,Ciudad Principal,Ecoturismo,180,,AU-AT,125.0,16,3
c78f8e517cb7d973f7ea64fbdcd85164,,MX Amigos y Familia,Ciudad Principal,220,,AT-BQ,90.0,20,2
c790b252c2f06ef96888eda0354ae18c,,Ciudad Fronteriza,Ciudad Principal,186,,AW-BM,120.0,13,4
c790cc3b1ad054e926cd57d672af8377,,Ciudad Principal,Ciudad Principal,186,,AT-AW,105.0,20,4
c7913fff78ff1ff430483d0ef585bf39,,Ciudad Principal,Ciudad Principal,186,,AO-AT,85.0,6,2
c794ab0982e292d6e5501589f2ec280e,,Ciudad Principal,Ciudad Principal,178,,AW-AO,90.0,19,1
c794c18b153894527eeca9c2779b2a4e,,Playa,Ciudad Principal,186,,AW-BD,100.0,21,3
c7951a9d5d8898614ecc676e55242b95,,Ciudad Principal,Ciudad Principal,230,,AW-AT,100.0,16,4
c795806e1778675cdde12103199f1f3c,,Ciudad Principal,Ciudad Fronteriza,178,,BM-AO,290.0,10,3
c795a6c2e53dcc8317c2cea7cffed02b,,Ciudad Principal,MX Amigos y Familia,186,,BQ-AO,120.0,9,1
c7977e5dceaf3592c1ad887fb79ce497,,Ecoturismo,Ciudad Principal,220,,AT-BB,65.0,11,1
c799fc2fdec877cb9d84922a98b2d2de,,Ciudad Fronteriza,Ciudad Principal,240,,BA-BM,95.0,8,2
c79b5a5e977d97a7e28a625f3d12924f,,Ciudad Principal,Playa,240,,BH-AT,190.0,10,1
c79bd0146441ad259693d64154ba538c,,Ciudad Principal,Ciudad Principal,186,,AO-AT,85.0,16,1
c79d434f7c9e1b5c3f47d0caf8ade1ae,,Ciudad Principal,Playa,178,,AK-BA,85.0,6,4
c79dcd0f00b4de7ffeca634039f4e264,,Ciudad Fronteriza,Ciudad Principal,178,,AW-BM,125.0,7,3
c79e5cabf55113243786a75cd6146f4f,,Ciudad Principal,MX Amigos y Familia,220,,AP-AT,215.0,9,3
c79ebc3a5e41f6f5bfe75ea7f6abfefa,,Ciudad Principal,Playa,186,,BS-AT,75.0,9,3
c7a1d3f279895b5e36704949366c0676,,Ciudad Principal,Ecoturismo,178,,BL-AO,125.0,13,2
c7a2f4ed92bf5fe00ddc40924c16fd3a,,Playa,Ciudad Principal,240,,AO-BD,55.0,12,4
c7a4a2d9c92f68888f6c1916c8a30e09,,Ciudad Principal,Ciudad Principal,180,,AT-AO,85.0,8,4
c7a6509fed230c85bf295daca4119c03,,MX Amigos y Familia,Ciudad Principal,178,,AW-BQ,115.0,19,2
c7aa620ecfdf087ee64c48c8d4edd5ff,,Ciudad Fronteriza,MX Amigos y Familia,186,,AV-BM,85.0,6,1
c7aa755cca9a4391579364c834b3c8a2,,Ciudad Principal,Playa,180,,AK-AT,80.0,23,2
c7adaf8a91c6a863cef1e14dd569ff80,,Ciudad Principal,Ciudad Fronteriza,186,,BM-AO,295.0,13,1
c7b0d395b7dda17bc385cd3e3edd6c4f,,Ciudad Principal,Ecoturismo,220,,BL-AW,135.0,19,5
c7b5eacb77a081365b686803f14032dd,,MX Amigos y Familia,Ciudad Principal,178,,AO-BQ,115.0,11,3
c7baa37b750ba1819723711f5d52d3d1,,Ciudad Principal,Ciudad Principal,186,,AT-AO,80.0,23,1
c7bab414c1fa0c38c127887b9e43ee38,,Playa,MX Amigos y Familia,186,,BQ-AK,155.0,20,3
c7bc9ca701e5b51343e58568fdc5f723,,Playa,Ciudad Principal,240,,AW-AK,200.0,6,1
c7beeb52c5483aa0c2eba5dffe223dd0,,Ciudad Principal,Playa,220,,AQ-AT,90.0,15,1
c7c1dc0b7fcfe0706e838b69d8bf5822,,Ciudad Principal,Playa,178,,AY-AW,145.0,16,3
c7c62af6687bbc87d4cde3af9aa15e5d,,MX Amigos y Familia,Ciudad Fronteriza,240,,BM-AJ,120.0,19,4
c7c770ea9cc751a80a8dadbf4b6a3347,,Ciudad Principal,Ecoturismo,186,,BL-AO,125.0,13,2
c7d094a9e42b23da284c4360543cee68,,Ciudad Principal,Playa,220,,BE-AT,85.0,13,4
c7d163aef0d24e9e102b650561e96ff1,,Ciudad Principal,Playa,180,,AK-AT,90.0,20,4
c7d1bde853496dd50bef43a3c1d64a03,,Ciudad Principal,Ciudad Principal,220,,AT-AW,95.0,9,2
c7d66e3fce27ab9e78f56753ef888086,,Ciudad Principal,MX Amigos y Familia,220,,AL-AW,85.0,7,5
c7d91cad7c1bf087aedc43e9328976a7,,Ciudad Principal,MX Amigos y Familia,178,,BP-AW,100.0,23,1
c7d9941cba17f59dc6fc063502feb7af,,Ciudad Fronteriza,Ciudad Principal,186,,AO-BM,65.0,22,1
c7dbf986fd344ca0ebf1660898133fb4,,Ciudad Principal,Ciudad Principal,180,,AT-AO,80.0,23,2
c7dc8b8378122bf09995dcdef14a5b81,,MX Amigos y Familia,Playa,186,,AK-BP,55.0,17,2
c7dca883ea462b2ebaca87641bf9fec6,,Ciudad Principal,Ciudad Principal,186,,AO-AW,85.0,17,1
c7dec74acc7a005d921ab969e6f1282c,,Ciudad Principal,Ciudad Principal,240,,AW-AT,100.0,19,4
c7dece15684f1cf7cb437d47d9ac0688,,Ciudad Principal,Playa,180,,AK-AT,80.0,23,1
c7df62729015dd88602625bc5e7282c4,,Ciudad Fronteriza,Playa,240,,BD-BM,55.0,16,1
c7e064d4e8a573c661dba4abffd8c2a7,,Ciudad Principal,Playa,180,,AK-AT,95.0,11,1
c7e30a833b2242abce881ed0aa4aacf2,,Playa,Ciudad Principal,186,,AT-AY,50.0,5,4
c7e3a79d39ba20a681cf9012f431a8bb,,MX Amigos y Familia,Ecoturismo,186,,AU-BC,110.0,17,4
c7e75ccd731f076d371a3645e2d666c3,,MX Amigos y Familia,Ciudad Fronteriza,186,,BM-AD,230.0,2,4
c7ea3346af355a38772145d6527a3275,,Ciudad Principal,Ciudad Principal,186,,BA-AO,75.0,21,2
c7eb77b824666782069296c41855a6f4,,Playa,Ciudad Principal,186,,BA-AI,175.0,14,5
c7ed45e4996fab4554e9003a26ec8e58,,Ecoturismo,Ciudad Principal,220,,AW-AU,120.0,9,2
c7edf7608f88917d5049995353a12d85,,Ciudad Fronteriza,Playa,240,,AK-AF,110.0,14,3
c7f04096d561545b0af25912fd20932e,,Ciudad Principal,MX Amigos y Familia,186,,BP-AT,70.0,18,3
c7f08182d1c279434542ce77947a204d,,Ciudad Principal,Ciudad Principal,240,,AT-AW,100.0,18,1
c7f0f58c774baa314ebdf3114d60969f,,Ciudad Principal,Playa,186,,AK-BA,85.0,11,2
c7f390613cdf6ee4f989819ee889fbc6,,Ciudad Principal,Ecoturismo,220,,AU-AT,125.0,9,1
c7f42b15392f75147514d8a44afbcc3b,,MX Amigos y Familia,Ciudad Principal,220,,AW-BP,95.0,20,1
c7f8c534884481ea827d2ed60e64d9ff,,Ciudad Principal,Ciudad Principal,186,,AO-AT,90.0,16,4
c7f97197bac6290fb854d6431d2dea9d,,Playa,Ciudad Principal,178,,AO-BD,55.0,13,2
c7f998f5de17c30400a09ba836fa05d5,,Ciudad Principal,Ciudad Principal,186,,BA-AO,75.0,14,2
c7fa3e2efc2a9ff070ee6e99177fcc36,,Ciudad Principal,Playa,220,,BD-AT,95.0,17,2
c7faf21dcc9dbb1b67c8c8b83585926b,,Playa,Ciudad Principal,220,,AT-BD,100.0,7,3
c7fb6d81f84c3b836d5c9a00618902ac,,Ciudad Principal,Ecoturismo,220,,AU-AT,125.0,7,4
c7fb9da70289259beeec87dee2dd4df7,,Playa,Ciudad Fronteriza,220,,AF-AY,100.0,16,1
c7fd45ba877b766721a368618534f34e,,Ciudad Principal,MX Amigos y Familia,180,,BQ-AW,125.0,10,1
c7fd77006ab6c54cbcfb6d60fdfc62a2,,Ciudad Principal,Ciudad Principal,186,,BA-AW,95.0,17,5
c7fdca65cc624b3a6e121e97a083d9ea,,Ciudad Principal,MX Amigos y Familia,180,,AD-AW,80.0,6,2
c7fdd7ace8237d2f1822110901e2df52,,Ciudad Principal,Ciudad Principal,240,,AO-AW,90.0,8,3
c7fecb3c3690d1bdb6d2b7b24178995f,,Ciudad Principal,Ciudad Principal,240,,AW-AT,95.0,22,1
c801663ba0c4347d9c42c6949067d811,,MX Amigos y Familia,Ciudad Principal,220,,AW-BC,95.0,16,1
